algoritmo,heuristica,ambito,metrica,n,media,mediana,desviacion,minimo,maximo,p25,p75,ic95_inferior,ic95_superior
codicioso,H5,resueltos,tiempo_pared_ms,1000,0.3953670001938008,0.3371500060893595,0.22925511169784404,0.09970000246539712,2.039699989836663,0.23947498993948102,0.4792249819729477,0.3813049004616914,0.4099133694107877
codicioso,H5,resueltos,memoria_max_nodos,1000,77.622,67.5,38.678406574407056,16.0,225.0,48.0,98.0,75.222775,80.00602500000001
codicioso,H5,resueltos,rss_max_muestreado_mb,1000,28.98687890625,28.984375,0.04394325857520817,28.71484375,29.0625,28.953125,29.01953125,28.98417158203125,28.98956259765625
codicioso,H5,todos_intentos,exito,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9961732415144449,1.0
codicioso,H6 w=0.25,todos_intentos,expandidos,1000,331.707,358.0,166.0099528807097,8.0,731.0,180.0,452.0,321.588425,342.2971
codicioso,H6 w=0.25,todos_intentos,generados,1000,905.596,973.5,453.44488865908613,22.0,1983.0,488.75,1227.75,877.9091749999999,934.598275
codicioso,H6 w=0.25,todos_intentos,tiempo_cpu_ms,1000,2.875,0.0,6.057470011724609,0.0,15.625,0.0,0.0,2.5,3.265625
codicioso,H6 w=0.25,todos_intentos,tiempo_pared_ms,1000,2.8113456997671165,2.6644500030670315,1.8820303493133104,0.08549998165108263,23.260499991010875,1.4384749956661835,3.670849990157876,2.6982603900643882,2.9307563421658416
codicioso,H6 w=0.25,todos_intentos,memoria_max_nodos,1000,535.055,577.0,264.79935172064086,16.0,1180.0,291.0,725.25,519.034275,551.8002749999999
codicioso,H6 w=0.25,todos_intentos,rss_max_muestreado_mb,1000,25.0798984375,25.0859375,0.0512463666409873,24.76953125,25.16015625,25.03515625,25.125,25.07667177734375,25.0830546875
codicioso,H6 w=0.25,resueltos,profundidad,1000,50.855,51.0,15.736887386793637,8.0,98.0,41.0,62.0,49.85295000000001,51.843025000000004
codicioso,H6 w=0.25,resueltos,expandidos,1000,331.707,358.0,166.0099528807097,8.0,731.0,180.0,452.0,321.588425,342.2971
codicioso,H6 w=0.25,resueltos,generados,1000,905.596,973.5,453.44488865908613,22.0,1983.0,488.75,1227.75,877.9091749999999,934.598275
codicioso,H6 w=0.25,resueltos,tiempo_cpu_ms,1000,2.875,0.0,6.057470011724609,0.0,15.625,0.0,0.0,2.5,3.265625
codicioso,H6 w=0.25,resueltos,tiempo_pared_ms,1000,2.8113456997671165,2.6644500030670315,1.8820303493133104,0.08549998165108263,23.260499991010875,1.4384749956661835,3.670849990157876,2.6982603900643882,2.9307563421658416
codicioso,H6 w=0.25,resueltos,memoria_max_nodos,1000,535.055,577.0,264.79935172064086,16.0,1180.0,291.0,725.25,519.034275,551.8002749999999
codicioso,H6 w=0.25,resueltos,rss_max_muestreado_mb,1000,25.0798984375,25.0859375,0.0512463666409873,24.76953125,25.16015625,25.03515625,25.125,25.07667177734375,25.0830546875
codicioso,H6 w=0.25,todos_intentos,exito,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9961732415144449,1.0
codicioso,H6 w=0.5,todos_intentos,expandidos,1000,273.239,302.0,130.90745831174647,8.0,559.0,152.75,376.25,265.12775,281.29302500000006
codicioso,H6 w=0.5,todos_intentos,generados,1000,747.677,826.0,358.5753267249936,22.0,1537.0,418.5,1033.25,725.4226,769.64935
codicioso,H6 w=0.5,todos_intentos,tiempo_cpu_ms,1000,2.234375,0.0,5.472625271452152,0.0,15.625,0.0,0.0,1.90625,2.578125
codicioso,H6 w=0.5,todos_intentos,tiempo_pared_ms,1000,2.348340900352923,2.2686999873258173,1.8256125107177943,0.1066999975591898,41.1016000143718,1.2647249968722463,3.056049987208098,2.241280040493439,2.4707371375370712
codicioso,H6 w=0.5,todos_intentos,memoria_max_nodos,1000,448.982,491.0,212.80586460906574,16.0,926.0,255.75,625.25,435.921675,462.014875
codicioso,H6 w=0.5,todos_intentos,rss_max_muestreado_mb,1000,25.076140625,25.06640625,0.06597437565633527,24.78515625,25.16015625,25.0234375,25.15625,25.072003710937498,25.0802189453125
codicioso,H6 w=0.5,resueltos,profundidad,1000,50.073,50.0,15.644949198876787,8.0,101.0,40.0,60.0,49.088,51.041025
codicioso,H6 w=0.5,resueltos,expandidos,1000,273.239,302.0,130.90745831174647,8.0,559.0,152.75,376.25,265.12775,281.29302500000006
codicioso,H6 w=0.5,resueltos,generados,1000,747.677,826.0,358.5753267249936,22.0,1537.0,418.5,1033.25,725.4226,769.64935
codicioso,H6 w=0.5,resueltos,tiempo_cpu_ms,1000,2.234375,0.0,5.472625271452152,0.0,15.625,0.0,0.0,1.90625,2.578125
codicioso,H6 w=0.5,resueltos,tiempo_pared_ms,1000,2.348340900352923,2.2686999873258173,1.8256125107177943,0.1066999975591898,41.1016000143718,1.2647249968722463,3.056049987208098,2.241280040493439,2.4707371375370712
codicioso,H6 w=0.5,resueltos,memoria_max_nodos,1000,448.982,491.0,212.80586460906574,16.0,926.0,255.75,625.25,435.921675,462.014875
codicioso,H6 w=0.5,resueltos,rss_max_muestreado_mb,1000,25.076140625,25.06640625,0.06597437565633527,24.78515625,25.16015625,25.0234375,25.15625,25.072003710937498,25.0802189453125
codicioso,H6 w=0.5,todos_intentos,exito,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9961732415144449,1.0
codicioso,H6 w=0.75,todos_intentos,expandidos,1000,271.182,312.0,126.14834236041423,8.0,513.0,143.0,373.25,263.357,278.92665
codicioso,H6 w=0.75,todos_intentos,generados,1000,742.461,855.0,345.1233904470018,22.0,1408.0,389.75,1025.0,720.9579,763.648775
codicioso,H6 w=0.75,todos_intentos,tiempo_cpu_ms,1000,3.53125,0.0,6.538256915339974,0.0,15.625,0.0,0.0,3.125,3.953125
codicioso,H6 w=0.75,todos_intentos,tiempo_pared_ms,1000,3.6054346994205844,2.8094999870518222,2.6229843048000863,0.10770000517368317,33.409499999834225,1.8215500167571008,5.035174996010028,3.44611416398111,3.7705781621429195
codicioso,H6 w=0.75,todos_intentos,memoria_max_nodos,1000,446.152,511.0,204.86387701130744,16.0,837.0,241.0,619.0,433.2829750000001,458.76405000000005
codicioso,H6 w=0.75,todos_intentos,rss_max_muestreado_mb,1000,24.89169921875,24.87890625,0.05598226835530306,24.671875,24.9609375,24.84375,24.9609375,24.8882029296875,24.895164160156252
codicioso,H6 w=0.75,resueltos,profundidad,1000,50.925,52.0,16.1369692562382,8.0,93.0,40.0,62.0,49.919975,51.93702499999999
codicioso,H6 w=0.75,resueltos,expandidos,1000,271.182,312.0,126.14834236041423,8.0,513.0,143.0,373.25,263.357,278.92665
codicioso,H6 w=0.75,resueltos,generados,1000,742.461,855.0,345.1233904470018,22.0,1408.0,389.75,1025.0,720.9579,763.648775
codicioso,H6 w=0.75,resueltos,tiempo_cpu_ms,1000,3.53125,0.0,6.538256915339974,0.0,15.625,0.0,0.0,3.125,3.953125
codicioso,H6 w=0.75,resueltos,tiempo_pared_ms,1000,3.6054346994205844,2.8094999870518222,2.6229843048000863,0.10770000517368317,33.409499999834225,1.8215500167571008,5.035174996010028,3.44611416398111,3.7705781621429195
codicioso,H6 w=0.75,resueltos,memoria_max_nodos,1000,446.152,511.0,204.86387701130744,16.0,837.0,241.0,619.0,433.2829750000001,458.76405000000005
codicioso,H6 w=0.75,resueltos,rss_max_muestreado_mb,1000,24.89169921875,24.87890625,0.05598226835530306,24.671875,24.9609375,24.84375,24.9609375,24.8882029296875,24.895164160156252
codicioso,H6 w=0.75,todos_intentos,exito,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9961732415144449,1.0
