experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
1,513,3,astar,H6,0.25,resuelto,20,1315,3548,0,0,782,1316,2097,39.88671875,0.0,9.814400022150949
1,627,3,astar,H6,0.25,resuelto,23,5639,15167,0,2,3151,5640,8790,40.81640625,46.875,45.65679997904226
1,784,3,astar,H6,0.25,resuelto,23,6529,17665,0,5,3650,6530,10178,40.81640625,78.125,65.90539999888279
1,133,3,astar,H6,0.25,resuelto,26,14966,40302,0,8,7694,14967,22660,41.40625,203.125,203.75579997198656
1,121,3,astar,H6,0.25,resuelto,25,12224,32897,0,19,6304,12225,18528,40.10546875,171.875,174.66189997503534
1,804,3,astar,H6,0.25,resuelto,24,10022,26935,0,7,5361,10023,15383,40.08984375,203.125,210.17220002249815
1,568,3,astar,H6,0.25,resuelto,16,242,660,0,0,158,243,400,38.6796875,0.0,3.0974000110290945
1,931,3,astar,H6,0.25,resuelto,16,329,876,0,0,195,330,524,38.7109375,15.625,4.520699993008748
1,991,3,astar,H6,0.25,resuelto,22,2367,6427,0,1,1425,2368,3792,39.078125,31.25,33.18550001131371
1,440,3,astar,H6,0.25,resuelto,23,5541,14972,0,2,3123,5542,8664,39.859375,93.75,91.35040000546724
1,730,3,astar,H6,0.25,resuelto,26,17342,46601,0,16,8611,17343,25953,40.41015625,218.75,229.3908999999985
1,894,3,astar,H6,0.25,resuelto,18,595,1616,0,0,374,596,967,38.765625,0.0,4.396699980134144
1,475,3,astar,H6,0.25,resuelto,26,17514,47185,0,14,8780,17515,26294,40.4140625,140.625,143.96910002687946
1,115,3,astar,H6,0.25,resuelto,25,14057,37875,0,20,7259,14058,21316,40.11328125,156.25,147.2737000149209
1,151,3,astar,H6,0.25,resuelto,23,4625,12462,0,1,2641,4626,7266,39.37109375,93.75,89.45999998832121
1,581,3,astar,H6,0.25,resuelto,24,8952,24088,0,2,4778,8953,13730,40.08203125,125.0,130.16390000120737
1,507,3,astar,H6,0.25,resuelto,21,1996,5374,0,2,1184,1997,3180,39.07421875,31.25,26.241499988827854
1,352,3,astar,H6,0.25,resuelto,22,3798,10259,0,0,2184,3799,5982,39.35546875,62.5,53.38379999739118
1,107,3,astar,H6,0.25,resuelto,27,26436,71100,0,16,11958,26437,38394,41.9453125,500.0,512.6982000074349
1,349,3,astar,H6,0.25,resuelto,17,559,1495,0,0,338,560,897,38.7890625,15.625,15.697099996032193
1,419,3,astar,H6,0.25,resuelto,22,3649,9840,0,1,2113,3650,5761,39.40625,78.125,80.8342999953311
1,777,3,astar,H6,0.25,resuelto,17,259,712,0,0,179,260,438,38.62890625,0.0,5.267400003504008
1,840,3,astar,H6,0.25,resuelto,22,2887,7808,0,0,1698,2888,4584,39.02734375,62.5,62.85270000807941
1,493,3,astar,H6,0.25,resuelto,14,171,459,0,0,108,172,279,39.02734375,0.0,3.417200001422316
1,780,3,astar,H6,0.25,resuelto,23,5026,13601,0,2,2904,5027,7930,39.81640625,125.0,118.51430000388063
1,147,3,astar,H6,0.25,resuelto,14,145,397,0,0,102,146,247,38.63671875,0.0,3.0192000267561525
1,191,3,astar,H6,0.25,resuelto,28,38181,102817,0,65,15549,38182,53730,43.2265625,390.625,407.51029999228194
1,460,3,astar,H6,0.25,resuelto,20,1418,3834,0,2,851,1419,2269,39.015625,15.625,12.785400002030656
1,265,3,astar,H6,0.25,resuelto,21,2528,6822,0,0,1507,2529,4035,39.15625,15.625,21.73649999895133
1,651,3,astar,H6,0.25,resuelto,20,1518,4105,0,1,912,1519,2430,39.15625,31.25,26.25099997385405
1,356,3,astar,H6,0.25,resuelto,16,189,513,0,0,120,190,309,39.15625,0.0,3.9117000123951584
1,363,3,astar,H6,0.25,resuelto,27,26496,71318,0,17,11962,26497,38457,41.9453125,343.75,340.7506000075955
1,128,3,astar,H6,0.25,resuelto,22,3386,9176,0,2,1985,3387,5371,39.125,31.25,29.459899989888072
1,369,3,astar,H6,0.25,resuelto,20,1507,4065,0,0,900,1508,2407,39.125,0.0,17.826000024797395
1,360,3,astar,H6,0.25,resuelto,27,27974,75249,0,28,12567,27975,40541,41.953125,468.75,508.986000000732
1,618,3,astar,H6,0.25,resuelto,20,1994,5403,0,0,1182,1995,3176,39.1328125,62.5,54.465799999888986
1,898,3,astar,H6,0.25,resuelto,20,1627,4382,0,0,973,1628,2600,39.1328125,46.875,47.822599997743964
1,259,3,astar,H6,0.25,resuelto,24,8206,22274,0,15,4514,8207,12720,40.140625,109.375,118.58310000388883
1,130,3,astar,H6,0.25,resuelto,21,2359,6345,0,0,1366,2360,3725,39.0703125,31.25,18.502699997043237
1,557,3,astar,H6,0.25,resuelto,18,592,1598,0,0,364,593,956,39.0703125,0.0,6.462200020905584
1,87,3,astar,H6,0.25,resuelto,24,6677,18007,0,3,3729,6678,10406,39.8515625,62.5,64.66390000423416
1,446,3,astar,H6,0.25,resuelto,28,34336,92401,0,35,14906,34337,49240,43.21875,359.375,349.4910000008531
1,268,3,astar,H6,0.25,resuelto,24,8525,22962,0,5,4485,8526,13009,40.15625,78.125,72.56410000263713
1,963,3,astar,H6,0.25,resuelto,20,1278,3451,0,2,761,1279,2039,38.9296875,15.625,10.358100000303239
1,300,3,astar,H6,0.25,resuelto,24,5955,16094,0,1,3373,5956,9328,39.8515625,46.875,49.95680000865832
1,345,3,astar,H6,0.25,resuelto,21,2778,7516,0,2,1646,2779,4424,39.03515625,31.25,27.423699997598305
1,512,3,astar,H6,0.25,resuelto,23,6089,16383,0,4,3321,6090,9410,39.81640625,62.5,62.269399990327656
1,73,3,astar,H6,0.25,resuelto,25,13820,37277,0,16,7086,13821,20906,39.09765625,171.875,169.93609999190085
1,579,3,astar,H6,0.25,resuelto,24,7422,20125,0,7,4121,7423,11543,39.09765625,156.25,160.5396999802906
1,617,3,astar,H6,0.25,resuelto,24,7801,21093,0,7,4347,7802,12148,39.078125,78.125,74.42580000497401
1,696,3,astar,H6,0.25,resuelto,25,11447,30815,0,4,5953,11448,17400,39.08984375,156.25,155.04110002075322
1,595,3,astar,H6,0.25,resuelto,24,6280,16886,0,5,3538,6281,9818,38.86328125,93.75,90.10559998569079
1,248,3,astar,H6,0.25,resuelto,26,19695,52936,0,6,9563,19696,29258,40.9296875,328.125,323.6433999845758
1,528,3,astar,H6,0.25,resuelto,19,1171,3159,0,0,699,1172,1870,37.84375,15.625,21.636899997247383
1,424,3,astar,H6,0.25,resuelto,16,325,882,0,0,210,326,535,37.84375,0.0,5.529300018679351
1,456,3,astar,H6,0.25,resuelto,20,1845,4984,0,0,1096,1846,2941,38.109375,31.25,22.951799997827038
1,23,3,astar,H6,0.25,resuelto,17,355,957,0,0,217,356,572,38.109375,0.0,4.870999982813373
1,717,3,astar,H6,0.25,resuelto,25,13141,35511,0,7,6840,13142,19980,39.1171875,187.5,196.38840001425706
1,314,3,astar,H6,0.25,resuelto,21,2226,5992,0,0,1319,2227,3545,38.08984375,15.625,29.42310000071302
1,650,3,astar,H6,0.25,resuelto,15,188,509,0,0,120,189,308,38.08984375,0.0,1.6343999886885285
1,405,3,astar,H6,0.25,resuelto,25,12187,32748,0,10,6311,12188,18498,39.09765625,140.625,187.55490001058206
1,183,3,astar,H6,0.25,resuelto,14,168,454,0,0,111,169,279,37.6640625,0.0,1.8727000278886408
1,13,3,astar,H6,0.25,resuelto,25,12664,34101,0,5,6471,12665,19135,39.08984375,156.25,170.0280999939423
1,7,3,astar,H6,0.25,resuelto,20,1186,3210,0,0,701,1187,1887,37.81640625,0.0,13.139800023054704
1,563,3,astar,H6,0.25,resuelto,18,645,1754,0,0,400,646,1045,37.81640625,0.0,7.924800011096522
1,434,3,astar,H6,0.25,resuelto,20,1593,4324,0,0,969,1594,2562,37.94140625,15.625,22.570300003280863
1,724,3,astar,H6,0.25,resuelto,23,4429,11967,0,4,2541,4430,6970,38.36328125,31.25,45.10479999589734
1,608,3,astar,H6,0.25,resuelto,19,993,2677,0,0,598,994,1591,37.76171875,0.0,9.050199994817376
1,226,3,astar,H6,0.25,resuelto,20,1454,3912,0,3,867,1455,2321,37.88671875,15.625,13.968799990834668
1,58,3,astar,H6,0.25,resuelto,22,3534,9530,0,4,2030,3535,5564,38.30859375,31.25,37.5513999897521
1,973,3,astar,H6,0.25,resuelto,21,2291,6166,0,2,1341,2292,3632,38.02734375,31.25,26.124500000150874
1,541,3,astar,H6,0.25,resuelto,21,2489,6745,0,1,1499,2490,3988,38.02734375,15.625,21.77530000335537
1,376,3,astar,H6,0.25,resuelto,24,7656,20677,0,2,4312,7657,11968,39.078125,78.125,90.51460001501255
1,113,3,astar,H6,0.25,resuelto,24,7701,20760,0,1,4278,7702,11979,38.078125,93.75,78.0940999975428
1,169,3,astar,H6,0.25,resuelto,18,570,1544,0,0,355,571,925,36.734375,0.0,4.170300002442673
1,489,3,astar,H6,0.25,resuelto,26,19629,52919,0,37,9148,19630,28777,38.4140625,234.375,230.66849997849204
1,926,3,astar,H6,0.25,resuelto,24,9134,24697,0,4,4991,9135,14125,38.11328125,78.125,81.7766000109259
1,420,3,astar,H6,0.25,resuelto,25,11790,31779,0,6,6243,11791,18031,38.08984375,234.375,228.69570000329986
1,869,3,astar,H6,0.25,resuelto,20,1409,3793,0,0,832,1410,2241,36.94140625,31.25,24.954199994681403
1,748,3,astar,H6,0.25,resuelto,25,11213,30171,0,3,5866,11214,17079,38.08984375,171.875,183.32740000914782
1,779,3,astar,H6,0.25,resuelto,27,27547,74099,0,27,12339,27548,39885,39.953125,468.75,499.2783000052441
1,91,3,astar,H6,0.25,resuelto,22,4209,11360,0,6,2453,4210,6662,37.4140625,46.875,44.70489997765981
1,933,3,astar,H6,0.25,resuelto,22,4272,11606,0,3,2507,4273,6779,37.30859375,46.875,35.671799996634945
1,22,3,astar,H6,0.25,resuelto,22,3057,8225,0,0,1762,3058,4819,37.02734375,15.625,25.514299981296062
1,683,3,astar,H6,0.25,resuelto,24,7118,19195,0,8,3915,7119,11033,38.04296875,78.125,68.28120001591742
1,940,3,astar,H6,0.25,resuelto,25,11062,29725,0,2,5773,11063,16835,38.0859375,93.75,98.53769998881035
1,139,3,astar,H6,0.25,resuelto,22,3297,8866,0,1,1884,3298,5181,37.078125,31.25,30.186699994374067
1,987,3,astar,H6,0.25,resuelto,26,16599,44790,0,13,8350,16600,24949,38.40625,171.875,167.5933999940753
1,494,3,astar,H6,0.25,resuelto,24,6372,17166,0,3,3552,6373,9924,37.87890625,156.25,180.2181999955792
1,626,3,astar,H6,0.25,resuelto,23,4599,12421,0,0,2654,4600,7253,37.31640625,46.875,38.72280000359751
1,808,3,astar,H6,0.25,resuelto,24,9018,24298,0,10,4773,9019,13791,38.08203125,93.75,93.60040002502501
1,164,3,astar,H6,0.25,resuelto,23,4683,12650,0,3,2670,4684,7353,37.35546875,31.25,35.73279999545775
1,468,3,astar,H6,0.25,resuelto,23,5435,14639,0,6,3003,5436,8438,37.85546875,46.875,43.113899999298155
1,525,3,astar,H6,0.25,resuelto,24,7354,19892,0,6,4040,7355,11394,38.04296875,62.5,65.06970000918955
1,867,3,astar,H6,0.25,resuelto,23,4764,12890,0,1,2699,4765,7463,37.30859375,46.875,49.98939999495633
1,11,3,astar,H6,0.25,resuelto,20,1417,3817,0,0,831,1418,2248,37.30859375,15.625,16.234899987466633
1,204,3,astar,H6,0.25,resuelto,17,559,1525,0,1,357,560,916,37.30859375,0.0,3.7481000181287527
1,817,3,astar,H6,0.25,resuelto,20,1463,3970,0,2,887,1464,2350,37.30859375,15.625,11.446099990280345
1,521,3,astar,H6,0.25,resuelto,21,2521,6847,0,2,1526,2522,4047,37.30859375,15.625,19.46959999622777
1,69,3,astar,H6,0.25,resuelto,25,10391,27978,0,8,5556,10392,15947,38.0859375,93.75,89.35219998238608
1,8,3,astar,H6,0.25,resuelto,26,18547,50030,0,41,8989,18548,27536,38.4140625,156.25,158.6671999830287
1,750,3,astar,H6,0.25,resuelto,20,1909,5179,0,0,1156,1910,3065,37.10546875,15.625,14.68849999946542
1,492,3,astar,H6,0.25,resuelto,24,8749,23633,0,13,4717,8750,13466,38.11328125,78.125,90.08209998137318
1,197,3,astar,H6,0.25,resuelto,20,1103,3006,0,0,680,1104,1783,35.80859375,15.625,16.420999978436157
1,746,3,astar,H6,0.25,resuelto,23,5813,15661,0,2,3241,5814,9054,36.85546875,156.25,151.42170002218336
1,854,3,astar,H6,0.25,resuelto,24,7583,20450,0,2,4101,7584,11684,37.04296875,171.875,191.98010000400245
1,245,3,astar,H6,0.25,resuelto,21,2457,6691,0,3,1509,2458,3966,36.02734375,46.875,60.164399998029694
1,108,3,astar,H6,0.25,resuelto,17,361,966,0,0,220,362,581,36.02734375,15.625,6.847100012237206
1,251,3,astar,H6,0.25,resuelto,24,6778,18247,0,4,3766,6779,10544,36.81640625,140.625,158.8045999815222
1,520,3,astar,H6,0.25,resuelto,20,1433,3893,0,0,878,1434,2311,35.88671875,31.25,31.1253999825567
1,243,3,astar,H6,0.25,resuelto,23,6149,16612,0,5,3475,6150,9624,36.81640625,125.0,112.5513999722898
1,693,3,astar,H6,0.25,resuelto,20,2133,5772,0,0,1255,2134,3388,36.03515625,31.25,30.748099990887567
1,619,3,astar,H6,0.25,resuelto,15,148,406,0,0,99,149,247,36.03515625,0.0,2.4714999890420586
1,462,3,astar,H6,0.25,resuelto,28,37060,99623,0,46,15364,37061,52424,40.2265625,640.625,682.3610000137705
1,961,3,astar,H6,0.25,resuelto,24,8010,21682,0,4,4427,8011,12437,37.1640625,187.5,195.20129999727942
1,470,3,astar,H6,0.25,resuelto,17,382,1039,0,0,237,383,619,35.703125,15.625,9.30889998562634
1,402,3,astar,H6,0.25,resuelto,18,582,1575,0,1,370,583,952,35.734375,15.625,11.771299992688
1,284,3,astar,H6,0.25,resuelto,24,7413,19944,0,3,4088,7414,11501,37.078125,171.875,165.59220000635833
1,694,3,astar,H6,0.25,resuelto,28,41478,111336,0,38,17071,41479,58549,41.12890625,437.5,458.38900000671856
1,189,3,astar,H6,0.25,resuelto,23,4831,13071,0,4,2821,4832,7652,37.33984375,31.25,37.225899985060096
1,101,3,astar,H6,0.25,resuelto,21,1959,5327,0,1,1209,1960,3168,37.33984375,15.625,15.501599991694093
1,594,3,astar,H6,0.25,resuelto,20,1952,5265,0,2,1157,1953,3109,37.33984375,15.625,15.69020000169985
1,955,3,astar,H6,0.25,resuelto,22,2970,7990,0,0,1693,2971,4663,37.33984375,31.25,24.801399995340034
1,571,3,astar,H6,0.25,resuelto,20,1502,4065,0,6,896,1503,2398,37.33984375,15.625,11.984300013864413
1,771,3,astar,H6,0.25,resuelto,18,829,2261,0,1,533,830,1362,37.33984375,0.0,7.724499999312684
1,74,3,astar,H6,0.25,resuelto,16,283,772,0,0,182,284,465,37.33984375,0.0,1.7484999843873084
1,978,3,astar,H6,0.25,resuelto,20,1234,3334,0,3,738,1235,1972,37.33984375,15.625,8.308199991006404
1,172,3,astar,H6,0.25,resuelto,27,26329,70703,0,30,12034,26330,38363,39.84375,453.125,453.46829999471083
1,485,3,astar,H6,0.25,resuelto,24,7212,19482,0,7,3925,7213,11137,38.03125,62.5,59.34830001206137
1,33,3,astar,H6,0.25,resuelto,20,1434,3874,0,0,863,1435,2297,36.78125,15.625,11.194199993042275
1,970,3,astar,H6,0.25,resuelto,18,715,1944,0,0,452,716,1167,36.78125,0.0,5.34120001248084
1,810,3,astar,H6,0.25,resuelto,19,950,2557,0,0,559,951,1509,36.78125,15.625,6.275400024605915
1,5,3,astar,H6,0.25,resuelto,26,17118,46194,0,17,8395,17119,25513,38.30078125,359.375,373.5455999849364
1,922,3,astar,H6,0.25,resuelto,19,956,2595,0,3,599,957,1555,36.7265625,15.625,22.026500024367124
1,855,3,astar,H6,0.25,resuelto,26,17911,48408,0,15,8755,17912,26666,38.30859375,390.625,389.8907999973744
1,943,3,astar,H6,0.25,resuelto,24,8904,24056,0,7,4854,8905,13758,38.0078125,140.625,144.24029999645427
1,561,3,astar,H6,0.25,resuelto,20,1436,3887,0,2,873,1437,2309,36.828125,31.25,23.445800004992634
1,348,3,astar,H6,0.25,resuelto,21,2501,6783,0,3,1493,2502,3994,36.96875,31.25,37.479499995242804
1,2,3,astar,H6,0.25,resuelto,20,1380,3738,0,2,849,1381,2229,36.96875,31.25,20.60889999847859
1,161,3,astar,H6,0.25,resuelto,23,4402,11915,0,0,2539,4403,6940,37.25,31.25,34.440500021446496
1,688,3,astar,H6,0.25,resuelto,24,8153,22013,0,2,4516,8154,12669,37.9765625,78.125,82.11399998981506
1,628,3,astar,H6,0.25,resuelto,22,4238,11411,0,2,2411,4239,6649,37.24609375,62.5,65.38690000888892
1,872,3,astar,H6,0.25,resuelto,22,2801,7603,0,1,1677,2802,4478,36.921875,62.5,61.34109999402426
1,759,3,astar,H6,0.25,resuelto,22,3196,8696,0,1,1912,3197,5108,36.921875,62.5,69.06940002227202
1,509,3,astar,H6,0.25,resuelto,20,1588,4302,0,0,941,1589,2529,36.921875,31.25,26.88530000159517
1,554,3,astar,H6,0.25,resuelto,26,17993,48501,0,15,8707,17994,26700,38.30859375,359.375,354.75370002677664
1,990,3,astar,H6,0.25,resuelto,22,3226,8701,0,1,1879,3227,5105,37.0,31.25,39.45810001459904
1,562,3,astar,H6,0.25,resuelto,21,1946,5232,0,0,1129,1947,3075,37.0,15.625,15.54940000642091
1,741,3,astar,H6,0.25,resuelto,13,100,274,0,0,72,101,172,37.0,0.0,0.658300006762147
1,576,3,astar,H6,0.25,resuelto,21,2203,5931,0,1,1286,2204,3489,37.0,31.25,19.196299981558695
1,662,3,astar,H6,0.25,resuelto,25,14043,37925,0,40,7156,14044,21199,38.0078125,93.75,117.68140000640415
1,965,3,astar,H6,0.25,resuelto,22,2804,7563,0,0,1633,2805,4437,36.984375,46.875,37.177199992584065
1,325,3,astar,H6,0.25,resuelto,22,4394,11836,0,2,2470,4395,6864,37.265625,62.5,70.50789997447282
1,256,3,astar,H6,0.25,resuelto,24,8534,23060,0,7,4584,8535,13118,37.97265625,125.0,111.2635999743361
1,790,3,astar,H6,0.25,resuelto,19,697,1900,0,1,437,698,1134,36.62890625,0.0,6.555200001457706
1,648,3,astar,H6,0.25,resuelto,26,15355,41242,0,8,7685,15356,23040,38.30078125,250.0,248.9056000194978
1,601,3,astar,H6,0.25,resuelto,22,2841,7612,0,0,1600,2842,4441,36.9921875,46.875,38.132800022140145
1,165,3,astar,H6,0.25,resuelto,19,1038,2818,0,0,626,1039,1664,36.9921875,15.625,13.82050002575852
1,387,3,astar,H6,0.25,resuelto,23,5645,15238,0,8,3129,5646,8774,37.7734375,31.25,54.94370000087656
1,501,3,astar,H6,0.25,resuelto,24,10157,27369,0,3,5418,10158,15575,37.98046875,125.0,120.79410001751967
1,585,3,astar,H6,0.25,resuelto,24,8801,23774,0,9,4667,8802,13468,37.98046875,93.75,98.6249000125099
1,506,3,astar,H6,0.25,resuelto,24,7045,19047,0,2,3961,7046,11006,37.9765625,62.5,65.67209999775514
1,532,3,astar,H6,0.25,resuelto,24,11199,30266,0,10,5889,11200,17088,37.984375,218.75,210.82690000184812
1,114,3,astar,H6,0.25,resuelto,17,412,1126,0,0,266,413,678,36.609375,0.0,4.886399983661249
1,56,3,astar,H6,0.25,resuelto,24,8919,24003,0,6,4784,8920,13703,37.984375,93.75,85.23269998840988
1,586,3,astar,H6,0.25,resuelto,22,4489,12094,0,5,2505,4490,6994,37.25,46.875,45.10570000275038
1,653,3,astar,H6,0.25,resuelto,20,1998,5399,0,1,1188,1999,3186,37.25,15.625,15.653599984943867
1,185,3,astar,H6,0.25,resuelto,19,1098,3006,0,0,680,1099,1778,37.25,0.0,7.557300006737933
1,842,3,astar,H6,0.25,resuelto,24,8590,23156,0,4,4623,8591,13213,37.9765625,78.125,87.06020002136938
1,35,3,astar,H6,0.25,resuelto,22,4368,11780,0,5,2466,4369,6834,37.24609375,46.875,47.69629999645986
1,473,3,astar,H6,0.25,resuelto,21,2768,7466,0,2,1616,2769,4384,37.24609375,15.625,20.21779998904094
1,575,3,astar,H6,0.25,resuelto,16,354,965,0,0,236,355,590,37.24609375,15.625,5.873400019481778
1,912,3,astar,H6,0.25,resuelto,24,7913,21359,0,2,4297,7914,12210,37.97265625,62.5,66.01379998028278
1,246,3,astar,H6,0.25,resuelto,25,13619,36653,0,14,6915,13620,20534,37.9921875,140.625,135.61649998882785
1,295,3,astar,H6,0.25,resuelto,26,15779,42551,0,6,7968,15780,23747,38.30078125,156.25,152.7514000190422
1,59,3,astar,H6,0.25,resuelto,23,5599,15190,0,2,3202,5600,8801,37.7734375,62.5,63.68699998711236
1,544,3,astar,H6,0.25,resuelto,22,3280,8856,0,3,1917,3281,5197,36.9296875,46.875,44.739500008290634
1,633,3,astar,H6,0.25,resuelto,23,5578,15048,0,2,3103,5579,8681,37.7109375,62.5,58.40650000027381
1,909,3,astar,H6,0.25,resuelto,22,2619,7082,0,0,1558,2620,4176,36.9296875,31.25,35.649600002216175
1,881,3,astar,H6,0.25,resuelto,12,31,87,0,0,27,32,58,36.9296875,0.0,0.8225000055972487
1,266,3,astar,H6,0.25,resuelto,26,15589,41949,0,11,7726,15590,23315,38.30078125,328.125,329.9530000076629
1,621,3,astar,H6,0.25,resuelto,18,836,2281,0,0,542,837,1378,36.7265625,0.0,20.838099997490644
1,536,3,astar,H6,0.25,resuelto,24,6819,18412,0,6,3825,6820,10644,37.7734375,156.25,155.89290001662448
1,992,3,astar,H6,0.25,resuelto,25,10998,29603,0,3,5871,10999,16868,37.98046875,234.375,236.41650000354275
1,736,3,astar,H6,0.25,resuelto,20,983,2663,0,1,598,984,1581,36.70703125,15.625,11.718599998857826
1,316,3,astar,H6,0.25,resuelto,23,5820,15723,0,4,3290,5821,9110,37.75390625,125.0,123.63180000102147
1,921,3,astar,H6,0.25,resuelto,22,3985,10805,0,2,2279,3986,6264,37.2109375,93.75,94.88210000563413
1,467,3,astar,H6,0.25,resuelto,20,1280,3490,0,0,806,1281,2086,36.78125,31.25,31.116199999814853
1,441,3,astar,H6,0.25,resuelto,21,2351,6361,0,1,1404,2352,3755,36.921875,46.875,53.446600009920076
1,432,3,astar,H6,0.25,resuelto,26,19309,51836,0,13,9351,19310,28660,38.30859375,468.75,473.16610001144
1,195,3,astar,H6,0.25,resuelto,20,1676,4542,0,3,1011,1677,2686,36.859375,46.875,37.883899989537895
1,39,3,astar,H6,0.25,resuelto,24,6920,18570,0,5,3775,6921,10694,37.78125,140.625,153.16929999971762
1,768,3,astar,H6,0.25,resuelto,22,2726,7391,0,1,1615,2727,4341,36.921875,46.875,51.37500001001172
1,62,3,astar,H6,0.25,resuelto,19,861,2341,0,0,537,862,1398,36.921875,15.625,11.562200001208112
1,679,3,astar,H6,0.25,resuelto,22,3239,8779,0,1,1901,3240,5140,36.921875,46.875,47.14310000417754
1,244,3,astar,H6,0.25,resuelto,24,8785,23752,0,15,4642,8786,13427,37.97265625,140.625,132.80399999348447
1,671,3,astar,H6,0.25,resuelto,20,973,2606,0,0,565,974,1538,36.69921875,15.625,13.440299982903525
1,820,3,astar,H6,0.25,resuelto,19,985,2658,0,1,593,986,1578,36.69921875,15.625,13.96420001401566
1,97,3,astar,H6,0.25,resuelto,20,968,2610,0,0,581,969,1549,36.69921875,15.625,17.935599986230955
1,36,3,astar,H6,0.25,resuelto,19,1161,3124,0,3,697,1162,1858,36.69921875,15.625,24.949099984951317
1,553,3,astar,H6,0.25,resuelto,20,1113,3001,0,0,671,1114,1784,36.69921875,31.25,23.546199983684346
1,418,3,astar,H6,0.25,resuelto,22,3163,8539,0,5,1857,3164,5020,36.96484375,62.5,68.12189999618568
1,937,3,astar,H6,0.25,resuelto,27,29341,78936,0,56,12639,29342,41980,39.84765625,421.875,434.941700019408
1,659,3,astar,H6,0.25,resuelto,22,3043,8193,0,1,1772,3044,4815,37.02734375,15.625,22.654300002614036
1,652,3,astar,H6,0.25,resuelto,28,35189,94621,0,27,15353,35190,50542,41.1640625,359.375,372.112000011839
1,421,3,astar,H6,0.25,resuelto,11,43,119,0,0,35,44,78,36.65625,0.0,0.6324999849312007
1,994,3,astar,H6,0.25,resuelto,24,7988,21546,0,3,4288,7989,12276,38.09765625,93.75,108.63459997926839
1,116,3,astar,H6,0.25,resuelto,20,1067,2855,0,0,617,1068,1684,36.74609375,15.625,14.44260001881048
1,701,3,astar,H6,0.25,resuelto,16,281,752,0,0,171,282,452,36.74609375,0.0,2.379899990046397
1,285,3,astar,H6,0.25,resuelto,19,881,2385,0,0,531,882,1412,36.74609375,0.0,9.210299991536885
1,716,3,astar,H6,0.25,resuelto,14,79,216,0,0,58,80,137,36.74609375,0.0,0.8123000152409077
1,71,3,astar,H6,0.25,resuelto,22,3346,9023,0,1,1947,3347,5293,37.015625,46.875,50.50909999408759
1,919,3,astar,H6,0.25,resuelto,16,294,796,0,0,188,295,481,37.015625,0.0,2.2982999798841774
1,67,3,astar,H6,0.25,resuelto,20,1681,4588,0,1,1054,1682,2735,37.015625,0.0,23.397999990265816
1,331,3,astar,H6,0.25,resuelto,23,5796,15666,0,4,3276,5797,9072,37.7890625,109.375,116.59570000483654
1,41,3,astar,H6,0.25,resuelto,22,2687,7254,0,2,1580,2688,4266,36.96875,46.875,45.44660000829026
1,560,3,astar,H6,0.25,resuelto,20,1535,4189,0,2,962,1536,2497,36.96875,15.625,21.59290001145564
1,292,3,astar,H6,0.25,resuelto,14,83,227,0,0,62,84,145,36.96875,0.0,3.0464000010397285
1,764,3,astar,H6,0.25,resuelto,21,2716,7330,0,3,1575,2717,4291,36.96875,46.875,50.83550000563264
1,928,3,astar,H6,0.25,resuelto,17,576,1551,0,0,348,577,923,36.96875,0.0,9.711000020615757
1,225,3,astar,H6,0.25,resuelto,25,11914,32007,0,4,6089,11915,18003,38.02734375,156.25,170.1691999915056
1,310,3,astar,H6,0.25,resuelto,21,2024,5469,0,1,1194,2025,3218,36.0234375,15.625,23.165599995991215
1,612,3,astar,H6,0.25,resuelto,21,2880,7805,0,0,1681,2881,4560,36.0234375,31.25,24.79589998256415
1,726,3,astar,H6,0.25,resuelto,19,1006,2737,0,2,627,1007,1633,36.0234375,0.0,8.043399982852861
1,827,3,astar,H6,0.25,resuelto,13,88,239,0,0,60,89,148,36.0234375,0.0,1.469200011342764
1,705,3,astar,H6,0.25,resuelto,23,4995,13521,0,2,2876,4996,7871,36.80078125,62.5,56.28600000636652
1,836,3,astar,H6,0.25,resuelto,20,1126,3031,0,2,673,1127,1799,35.703125,15.625,18.68310000281781
1,9,3,astar,H6,0.25,resuelto,18,562,1516,0,0,344,563,906,35.703125,15.625,9.804200002690777
1,886,3,astar,H6,0.25,resuelto,18,644,1739,0,0,395,645,1039,35.703125,15.625,10.921500012045726
1,308,3,astar,H6,0.25,resuelto,17,325,874,0,0,194,326,519,35.703125,0.0,5.097200017189607
1,14,3,astar,H6,0.25,resuelto,23,6690,18097,0,2,3761,6691,10451,36.75390625,93.75,98.14240000559948
1,564,3,astar,H6,0.25,resuelto,26,16430,44329,0,19,8230,16431,24660,37.34765625,234.375,248.42040002113208
1,223,3,astar,H6,0.25,resuelto,24,7690,20784,0,4,4327,7691,12017,37.04296875,78.125,99.63809998589568
1,969,3,astar,H6,0.25,resuelto,17,410,1120,0,0,268,411,678,35.64453125,15.625,5.607400002190843
1,874,3,astar,H6,0.25,resuelto,17,396,1076,0,0,249,397,645,35.64453125,0.0,3.87139999656938
1,37,3,astar,H6,0.25,resuelto,17,474,1283,0,0,293,475,767,35.67578125,0.0,4.185400001006201
